locality,bhk,furnished,condition,type,price
Balewadi,2,Non-Furnished,Buy,New,9237341
Balewadi,2,Non-Furnished,Buy,New,8903134
Balewadi,2,Non-Furnished,Buy,New,9502366
Balewadi,2,Non-Furnished,Buy,New,9344922
Balewadi,2,Non-Furnished,Buy,PreOwned,7372772
Balewadi,2,Non-Furnished,Buy,PreOwned,7233182
Balewadi,2,Non-Furnished,Buy,PreOwned,7843896
Balewadi,2,Non-Furnished,Buy,PreOwned,7714615
Balewadi,2,Non-Furnished,Buy,PreOwned,7376017
Balewadi,2,Non-Furnished,Buy,PreOwned,7504949
Balewadi,2,Non-Furnished,Buy,PreOwned,7827436
Balewadi,2,Non-Furnished,Buy,PreOwned,7623509
Balewadi,2,Non-Furnished,Buy,PreOwned,8068088
Balewadi,2,Non-Furnished,Buy,PreOwned,7984490
Balewadi,2,Non-Furnished,Buy,PreOwned,7454208
Balewadi,2,Non-Furnished,Buy,PreOwned,7576445
Balewadi,3,Furnished,Rent,None,55894
Balewadi,3,Furnished,Rent,None,64117
Balewadi,3,Furnished,Rent,None,59897
Balewadi,3,Furnished,Rent,None,52451
Balewadi,3,Furnished,Rent,None,60203
Balewadi,3,Furnished,Rent,None,59681
Balewadi,3,Furnished,Rent,None,60408
Balewadi,3,Furnished,Rent,None,55843
Balewadi,3,Furnished,Rent,None,59896
Balewadi,3,Furnished,Rent,None,53295
Balewadi,3,Furnished,Rent,None,61779
Balewadi,3,Furnished,Rent,None,61137
Balewadi,3,Furnished,Buy,New,15706763
Balewadi,3,Furnished,Buy,New,16820986
Balewadi,3,Furnished,Buy,New,15968917
Balewadi,3,Furnished,Buy,New,15610565
Balewadi,3,Furnished,Buy,New,15194628
Balewadi,3,Furnished,Buy,New,15936828
Balewadi,3,Furnished,Buy,New,15866218
Balewadi,3,Furnished,Buy,New,16531160
Balewadi,3,Furnished,Buy,New,14451015
Balewadi,3,Furnished,Buy,New,16037493
Balewadi,3,Furnished,Buy,New,15968966
Balewadi,3,Furnished,Buy,New,15749031
Balewadi,3,Furnished,Buy,PreOwned,14030987
Balewadi,3,Furnished,Buy,PreOwned,14773637
Balewadi,3,Furnished,Buy,PreOwned,14832486
Balewadi,3,Furnished,Buy,PreOwned,14789255
Balewadi,3,Furnished,Buy,PreOwned,14666124
Balewadi,3,Furnished,Buy,PreOwned,14324941
Balewadi,3,Furnished,Buy,PreOwned,14627640
Balewadi,3,Furnished,Buy,PreOwned,14690539
Balewadi,3,Furnished,Buy,PreOwned,14643236
Balewadi,3,Furnished,Buy,PreOwned,14260687
Balewadi,3,Furnished,Buy,PreOwned,14573987
Balewadi,3,Furnished,Buy,PreOwned,14324076
Balewadi,3,Non-Furnished,Rent,None,50982
Balewadi,3,Non-Furnished,Rent,None,49511
Balewadi,3,Non-Furnished,Rent,None,48599
Balewadi,3,Non-Furnished,Rent,None,48528
Balewadi,3,Non-Furnished,Rent,None,50127
Balewadi,3,Non-Furnished,Rent,None,52698
Balewadi,3,Non-Furnished,Rent,None,48423
Balewadi,3,Non-Furnished,Rent,None,50573
Balewadi,3,Non-Furnished,Rent,None,50486
Balewadi,3,Non-Furnished,Rent,None,48431
Balewadi,3,Non-Furnished,Rent,None,48010
Balewadi,3,Non-Furnished,Rent,None,52833
Balewadi,3,Non-Furnished,Buy,New,14869438
Balewadi,3,Non-Furnished,Buy,New,14406955
Balewadi,3,Non-Furnished,Buy,New,15149476
Balewadi,3,Non-Furnished,Buy,New,15809324
Balewadi,3,Non-Furnished,Buy,New,15143961
Balewadi,3,Non-Furnished,Buy,New,14947161
Balewadi,3,Non-Furnished,Buy,New,13977656
Balewadi,3,Non-Furnished,Buy,New,14343956
Balewadi,3,Non-Furnished,Buy,New,15852694
Balewadi,3,Non-Furnished,Buy,New,14437228
Balewadi,3,Non-Furnished,Buy,New,15365979
Balewadi,3,Non-Furnished,Buy,New,13797033
Balewadi,3,Non-Furnished,Buy,PreOwned,13305499
Balewadi,3,Non-Furnished,Buy,PreOwned,12916484
Balewadi,3,Non-Furnished,Buy,PreOwned,12703508
Balewadi,3,Non-Furnished,Buy,PreOwned,13300962
Balewadi,3,Non-Furnished,Buy,PreOwned,13236402
Balewadi,3,Non-Furnished,Buy,PreOwned,13014072
Balewadi,3,Non-Furnished,Buy,PreOwned,12819886
Balewadi,3,Non-Furnished,Buy,PreOwned,12974838
Balewadi,3,Non-Furnished,Buy,PreOwned,13423882
Balewadi,3,Non-Furnished,Buy,PreOwned,13391888
Balewadi,3,Non-Furnished,Buy,PreOwned,12948359
Balewadi,3,Non-Furnished,Buy,PreOwned,12746514
Balewadi,4,Furnished,Rent,None,90571
Balewadi,4,Furnished,Rent,None,92237
Balewadi,4,Furnished,Rent,None,91566
Balewadi,4,Furnished,Rent,None,94935
Balewadi,4,Furnished,Rent,None,87324
Balewadi,4,Furnished,Rent,None,93456
Balewadi,4,Furnished,Rent,None,97914
Balewadi,4,Furnished,Rent,None,91052
Balewadi,4,Furnished,Rent,None,94566
Balewadi,4,Furnished,Rent,None,90923
Balewadi,4,Furnished,Rent,None,89492
Balewadi,4,Furnished,Rent,None,87078
Balewadi,4,Furnished,Buy,New,22759757
Balewadi,4,Furnished,Buy,New,22740772
Balewadi,4,Furnished,Buy,New,23014910
Balewadi,4,Furnished,Buy,New,22221138
Balewadi,4,Furnished,Buy,New,23192806
Balewadi,4,Furnished,Buy,New,22456468
Balewadi,4,Furnished,Buy,New,22893198
Balewadi,4,Furnished,Buy,New,21502208
Balewadi,4,Furnished,Buy,New,23045679
Balewadi,4,Furnished,Buy,New,22647744
Balewadi,4,Furnished,Buy,New,23380667
Balewadi,4,Furnished,Buy,New,22565568
Balewadi,4,Furnished,Buy,PreOwned,20370505
Balewadi,4,Furnished,Buy,PreOwned,20756441
Balewadi,4,Furnished,Buy,PreOwned,21016773
Balewadi,4,Furnished,Buy,PreOwned,20675444
Balewadi,4,Furnished,Buy,PreOwned,21240657
Balewadi,4,Furnished,Buy,PreOwned,20800622
Balewadi,4,Furnished,Buy,PreOwned,21218920
Balewadi,4,Furnished,Buy,PreOwned,20525264
Balewadi,4,Furnished,Buy,PreOwned,20764121
Balewadi,4,Furnished,Buy,PreOwned,21025514
Balewadi,4,Furnished,Buy,PreOwned,20503674
Balewadi,4,Furnished,Buy,PreOwned,20815400
Balewadi,4,Non-Furnished,Rent,None,86011
Balewadi,4,Non-Furnished,Rent,None,85860
Balewadi,4,Non-Furnished,Rent,None,87979
Balewadi,4,Non-Furnished,Rent,None,84608
Balewadi,4,Non-Furnished,Rent,None,85213
Balewadi,4,Non-Furnished,Rent,None,85516
Balewadi,4,Non-Furnished,Rent,None,87541
Balewadi,4,Non-Furnished,Rent,None,84584
Balewadi,4,Non-Furnished,Rent,None,85292
Balewadi,4,Non-Furnished,Rent,None,84356
Balewadi,4,Non-Furnished,Rent,None,85725
Balewadi,4,Non-Furnished,Rent,None,87707
Balewadi,4,Non-Furnished,Buy,New,21833974
Balewadi,4,Non-Furnished,Buy,New,22536465
Balewadi,4,Non-Furnished,Buy,New,21449128
Balewadi,4,Non-Furnished,Buy,New,21101250
Balewadi,4,Non-Furnished,Buy,New,21318187
Balewadi,4,Non-Furnished,Buy,New,21489410
Balewadi,4,Non-Furnished,Buy,New,21065487
Balewadi,4,Non-Furnished,Buy,New,21009704
Balewadi,4,Non-Furnished,Buy,New,21762591
Balewadi,4,Non-Furnished,Buy,New,21988961
Balewadi,4,Non-Furnished,Buy,New,22290078
Balewadi,4,Non-Furnished,Buy,New,21630168
Balewadi,4,Non-Furnished,Buy,PreOwned,20250108
Balewadi,4,Non-Furnished,Buy,PreOwned,20310545
Balewadi,4,Non-Furnished,Buy,PreOwned,20569484
Balewadi,4,Non-Furnished,Buy,PreOwned,19821633
Balewadi,4,Non-Furnished,Buy,PreOwned,20261552
Balewadi,4,Non-Furnished,Buy,PreOwned,20393566
Balewadi,4,Non-Furnished,Buy,PreOwned,20424908
Balewadi,4,Non-Furnished,Buy,PreOwned,19854846
Balewadi,4,Non-Furnished,Buy,PreOwned,20464284
Balewadi,4,Non-Furnished,Buy,PreOwned,20474873
Balewadi,4,Non-Furnished,Buy,PreOwned,19776067
Balewadi,4,Non-Furnished,Buy,PreOwned,20023549
Balewadi,5,Furnished,Rent,None,136762
Balewadi,5,Furnished,Rent,None,132795
Balewadi,5,Furnished,Rent,None,134183
Balewadi,5,Furnished,Rent,None,138254
Balewadi,5,Furnished,Rent,None,135141
Balewadi,5,Furnished,Rent,None,143435
Balewadi,5,Furnished,Rent,None,132286
Balewadi,5,Furnished,Rent,None,140400
Balewadi,5,Furnished,Rent,None,135552
Balewadi,5,Furnished,Rent,None,138760
Balewadi,5,Furnished,Rent,None,136542
Balewadi,5,Furnished,Rent,None,134889
Balewadi,5,Furnished,Buy,New,32729902
Balewadi,5,Furnished,Buy,New,33074657
Balewadi,5,Furnished,Buy,New,33431031
Balewadi,5,Furnished,Buy,New,32944641
Balewadi,5,Furnished,Buy,New,33373894
Balewadi,5,Furnished,Buy,New,33881284
Balewadi,5,Furnished,Buy,New,31740898
Balewadi,5,Furnished,Buy,New,31976013
Balewadi,5,Furnished,Buy,New,32394533
Balewadi,5,Furnished,Buy,New,33635612
Balewadi,5,Furnished,Buy,New,33458134
Balewadi,5,Furnished,Buy,New,32984138
Balewadi,5,Furnished,Buy,PreOwned,31277924
Balewadi,5,Furnished,Buy,PreOwned,31360769
Balewadi,5,Furnished,Buy,PreOwned,31613295
Balewadi,5,Furnished,Buy,PreOwned,31857523
Balewadi,5,Furnished,Buy,PreOwned,31498332
Balewadi,5,Furnished,Buy,PreOwned,30669592
Balewadi,5,Furnished,Buy,PreOwned,30862427
Balewadi,5,Furnished,Buy,PreOwned,31038499
Balewadi,5,Furnished,Buy,PreOwned,30830180
Balewadi,5,Furnished,Buy,PreOwned,31964103
Balewadi,5,Furnished,Buy,PreOwned,31251062
Balewadi,5,Furnished,Buy,PreOwned,30954758
Balewadi,5,Non-Furnished,Rent,None,128677
Balewadi,5,Non-Furnished,Rent,None,128353
Balewadi,5,Non-Furnished,Rent,None,132025
Balewadi,5,Non-Furnished,Rent,None,131564
Balewadi,5,Non-Furnished,Rent,None,128287
Balewadi,5,Non-Furnished,Rent,None,129361
Balewadi,5,Non-Furnished,Rent,None,132447
Balewadi,5,Non-Furnished,Rent,None,130296
Balewadi,5,Non-Furnished,Rent,None,132632
Balewadi,5,Non-Furnished,Rent,None,130038
Balewadi,5,Non-Furnished,Rent,None,132622
Balewadi,5,Non-Furnished,Rent,None,128330
Balewadi,5,Non-Furnished,Buy,New,31569624
Balewadi,5,Non-Furnished,Buy,New,32659246
Balewadi,5,Non-Furnished,Buy,New,31318812
Balewadi,5,Non-Furnished,Buy,New,32372041
Balewadi,5,Non-Furnished,Buy,New,32044280
Balewadi,5,Non-Furnished,Buy,New,31573690
Balewadi,5,Non-Furnished,Buy,New,32547954
Balewadi,5,Non-Furnished,Buy,New,32005324
Balewadi,5,Non-Furnished,Buy,New,31770685
Balewadi,5,Non-Furnished,Buy,New,32702340
Balewadi,5,Non-Furnished,Buy,New,31149678
Balewadi,5,Non-Furnished,Buy,New,32865788
Balewadi,5,Non-Furnished,Buy,PreOwned,30206054
Balewadi,5,Non-Furnished,Buy,PreOwned,30151731
Balewadi,5,Non-Furnished,Buy,PreOwned,30491934
Balewadi,5,Non-Furnished,Buy,PreOwned,30533835
Balewadi,5,Non-Furnished,Buy,PreOwned,30088027
Balewadi,5,Non-Furnished,Buy,PreOwned,29730855
Balewadi,5,Non-Furnished,Buy,PreOwned,30038292
Balewadi,5,Non-Furnished,Buy,PreOwned,30175185
Balewadi,5,Non-Furnished,Buy,PreOwned,30592583
Balewadi,5,Non-Furnished,Buy,PreOwned,30161304
Balewadi,5,Non-Furnished,Buy,PreOwned,29942828
Balewadi,5,Non-Furnished,Buy,PreOwned,30277363
Hinjewadi,1,Furnished,Rent,None,25324
Hinjewadi,1,Furnished,Rent,None,28156
Hinjewadi,1,Furnished,Rent,None,29329
Hinjewadi,1,Furnished,Rent,None,21756
Hinjewadi,1,Furnished,Rent,None,28757
Hinjewadi,1,Furnished,Rent,None,31760
Hinjewadi,1,Furnished,Rent,None,31272
Hinjewadi,1,Furnished,Rent,None,25710
Hinjewadi,1,Furnished,Rent,None,23908
Hinjewadi,1,Furnished,Rent,None,23827
Hinjewadi,1,Furnished,Rent,None,23234
Hinjewadi,1,Furnished,Rent,None,27974
Hinjewadi,1,Furnished,Buy,New,7485446
Hinjewadi,1,Furnished,Buy,New,6459260
Hinjewadi,1,Furnished,Buy,New,5297569
Hinjewadi,1,Furnished,Buy,New,7748151
Hinjewadi,1,Furnished,Buy,New,6102156
Hinjewadi,1,Furnished,Buy,New,7031508
Hinjewadi,1,Furnished,Buy,New,6658501
Hinjewadi,1,Furnished,Buy,New,7782459
Hinjewadi,1,Furnished,Buy,New,5972026
Hinjewadi,1,Furnished,Buy,New,7562721
Hinjewadi,1,Furnished,Buy,New,6727849
Hinjewadi,1,Furnished,Buy,New,6169225
Hinjewadi,1,Furnished,Buy,PreOwned,5352009
Hinjewadi,1,Furnished,Buy,PreOwned,5593888
Hinjewadi,1,Furnished,Buy,PreOwned,5392698
Hinjewadi,1,Furnished,Buy,PreOwned,4336914
Hinjewadi,1,Furnished,Buy,PreOwned,5141845
Hinjewadi,1,Furnished,Buy,PreOwned,4579884
Hinjewadi,1,Furnished,Buy,PreOwned,4554350
Hinjewadi,1,Furnished,Buy,PreOwned,5706929
Hinjewadi,1,Furnished,Buy,PreOwned,5111539
Hinjewadi,1,Furnished,Buy,PreOwned,4897900
Hinjewadi,1,Furnished,Buy,PreOwned,5232147
Hinjewadi,1,Furnished,Buy,PreOwned,5316173
Hinjewadi,1,Non-Furnished,Rent,None,20981
Hinjewadi,1,Non-Furnished,Rent,None,19964
Hinjewadi,1,Non-Furnished,Rent,None,20122
Hinjewadi,1,Non-Furnished,Rent,None,17136
Hinjewadi,1,Non-Furnished,Rent,None,18101
Hinjewadi,1,Non-Furnished,Rent,None,20700
Hinjewadi,1,Non-Furnished,Rent,None,17290
Hinjewadi,1,Non-Furnished,Rent,None,20131
Hinjewadi,1,Non-Furnished,Rent,None,19126
Hinjewadi,1,Non-Furnished,Rent,None,19995
Hinjewadi,1,Non-Furnished,Rent,None,19892
Hinjewadi,1,Non-Furnished,Rent,None,19443
Hinjewadi,1,Non-Furnished,Buy,New,5636147
Hinjewadi,1,Non-Furnished,Buy,New,5874435
Hinjewadi,1,Non-Furnished,Buy,New,5349975
Hinjewadi,1,Non-Furnished,Buy,New,6521735
Hinjewadi,1,Non-Furnished,Buy,New,6067560
Hinjewadi,1,Non-Furnished,Buy,New,5061673
Hinjewadi,1,Non-Furnished,Buy,New,6079774
Hinjewadi,1,Non-Furnished,Buy,New,6571690
Hinjewadi,1,Non-Furnished,Buy,New,5576613
Hinjewadi,1,Non-Furnished,Buy,New,5695171
Hinjewadi,1,Non-Furnished,Buy,New,5786161
Hinjewadi,1,Non-Furnished,Buy,New,6360080
Hinjewadi,1,Non-Furnished,Buy,PreOwned,3897588
Hinjewadi,1,Non-Furnished,Buy,PreOwned,4337152
Hinjewadi,1,Non-Furnished,Buy,PreOwned,3836986
Hinjewadi,1,Non-Furnished,Buy,PreOwned,4078962
Hinjewadi,1,Non-Furnished,Buy,PreOwned,3883992
Hinjewadi,1,Non-Furnished,Buy,PreOwned,4578340
Hinjewadi,1,Non-Furnished,Buy,PreOwned,3982823
Hinjewadi,1,Non-Furnished,Buy,PreOwned,3931233
Hinjewadi,1,Non-Furnished,Buy,PreOwned,3719831
Hinjewadi,1,Non-Furnished,Buy,PreOwned,4340555
Hinjewadi,1,Non-Furnished,Buy,PreOwned,4121429
Hinjewadi,1,Non-Furnished,Buy,PreOwned,4165872
Hinjewadi,2,Furnished,Rent,None,36678
Hinjewadi,2,Furnished,Rent,None,31590
Hinjewadi,2,Furnished,Rent,None,44542
Hinjewadi,2,Furnished,Rent,None,39940
Hinjewadi,2,Furnished,Rent,None,37647
Hinjewadi,2,Furnished,Rent,None,40667
Hinjewadi,2,Furnished,Rent,None,38151
Hinjewadi,2,Furnished,Rent,None,41785
Hinjewadi,2,Furnished,Rent,None,43036
Hinjewadi,2,Furnished,Rent,None,38423
Hinjewadi,2,Furnished,Rent,None,33847
Hinjewadi,2,Furnished,Rent,None,34005
Hinjewadi,2,Furnished,Buy,New,10634000
Hinjewadi,2,Furnished,Buy,New,9294604
Hinjewadi,2,Furnished,Buy,New,10248885
Hinjewadi,2,Furnished,Buy,New,9695673
Hinjewadi,2,Furnished,Buy,New,10250023
Hinjewadi,2,Furnished,Buy,New,11452895
Hinjewadi,2,Furnished,Buy,New,11032731
Hinjewadi,2,Furnished,Buy,New,10252543
Hinjewadi,2,Furnished,Buy,New,9146687
Hinjewadi,2,Furnished,Buy,New,8918732
Hinjewadi,2,Furnished,Buy,New,9783763
Hinjewadi,2,Furnished,Buy,New,9430930
Hinjewadi,2,Furnished,Buy,PreOwned,9244634
Hinjewadi,2,Furnished,Buy,PreOwned,7936673
Hinjewadi,2,Furnished,Buy,PreOwned,8279086
Hinjewadi,2,Furnished,Buy,PreOwned,8370886
Hinjewadi,2,Furnished,Buy,PreOwned,8431893
Hinjewadi,2,Furnished,Buy,PreOwned,9258019
Hinjewadi,2,Furnished,Buy,PreOwned,8589898
Hinjewadi,2,Furnished,Buy,PreOwned,8263820
Hinjewadi,2,Furnished,Buy,PreOwned,8299745
Hinjewadi,2,Furnished,Buy,PreOwned,8977553
Hinjewadi,2,Furnished,Buy,PreOwned,8628589
Hinjewadi,2,Furnished,Buy,PreOwned,8975991
Hinjewadi,2,Non-Furnished,Rent,None,29759
Hinjewadi,2,Non-Furnished,Rent,None,28312
Hinjewadi,2,Non-Furnished,Rent,None,32392
Hinjewadi,2,Non-Furnished,Rent,None,31936
Hinjewadi,2,Non-Furnished,Rent,None,30340
Hinjewadi,2,Non-Furnished,Rent,None,30026
Hinjewadi,2,Non-Furnished,Rent,None,30307
Hinjewadi,2,Non-Furnished,Rent,None,30813
Hinjewadi,2,Non-Furnished,Rent,None,29585
Hinjewadi,2,Non-Furnished,Rent,None,30676
Hinjewadi,2,Non-Furnished,Rent,None,31122
Hinjewadi,2,Non-Furnished,Rent,None,32897
Hinjewadi,2,Non-Furnished,Buy,New,9016244
Hinjewadi,2,Non-Furnished,Buy,New,9931743
Hinjewadi,2,Non-Furnished,Buy,New,8761437
Hinjewadi,2,Non-Furnished,Buy,New,8488935
Hinjewadi,2,Non-Furnished,Buy,New,8673687
Hinjewadi,2,Non-Furnished,Buy,New,9634530
Hinjewadi,2,Non-Furnished,Buy,New,10139351
Hinjewadi,2,Non-Furnished,Buy,New,9311713
Hinjewadi,2,Non-Furnished,Buy,New,8772894
Hinjewadi,2,Non-Furnished,Buy,New,8913920
Hinjewadi,2,Non-Furnished,Buy,New,9405007
Hinjewadi,2,Non-Furnished,Buy,New,9598140
Hinjewadi,2,Non-Furnished,Buy,PreOwned,7569698
Hinjewadi,2,Non-Furnished,Buy,PreOwned,7597273
Hinjewadi,2,Non-Furnished,Buy,PreOwned,7839697
Hinjewadi,2,Non-Furnished,Buy,PreOwned,7760418
Hinjewadi,2,Non-Furnished,Buy,PreOwned,7684469
Hinjewadi,2,Non-Furnished,Buy,PreOwned,7264479
Hinjewadi,2,Non-Furnished,Buy,PreOwned,7275207
Hinjewadi,2,Non-Furnished,Buy,PreOwned,7398929
Hinjewadi,2,Non-Furnished,Buy,PreOwned,7293910
Hinjewadi,2,Non-Furnished,Buy,PreOwned,7394264
Hinjewadi,2,Non-Furnished,Buy,PreOwned,7473532
Hinjewadi,2,Non-Furnished,Buy,PreOwned,7394523
Hinjewadi,3,Furnished,Rent,None,56430
Hinjewadi,3,Furnished,Rent,None,60257
Hinjewadi,3,Furnished,Rent,None,57816
Hinjewadi,3,Furnished,Rent,None,57954
Hinjewadi,3,Furnished,Rent,None,62045
Hinjewadi,3,Furnished,Rent,None,56158
Hinjewadi,3,Furnished,Rent,None,54773
Hinjewadi,3,Furnished,Rent,None,57507
Hinjewadi,3,Furnished,Rent,None,55291
Hinjewadi,3,Furnished,Rent,None,60796
Hinjewadi,3,Furnished,Rent,None,56183
Hinjewadi,3,Furnished,Rent,None,53708
Hinjewadi,3,Furnished,Buy,New,16317645
Hinjewadi,3,Furnished,Buy,New,15342877
Hinjewadi,3,Furnished,Buy,New,15299163
Hinjewadi,3,Furnished,Buy,New,15194744
Hinjewadi,3,Furnished,Buy,New,15616294
Hinjewadi,3,Furnished,Buy,New,14983834
Hinjewadi,3,Furnished,Buy,New,15133622
Hinjewadi,3,Furnished,Buy,New,15482913
Hinjewadi,3,Furnished,Buy,New,15077230
Hinjewadi,3,Furnished,Buy,New,15589702
Hinjewadi,3,Furnished,Buy,New,14472266
Hinjewadi,3,Furnished,Buy,New,15090371
Hinjewadi,3,Furnished,Buy,PreOwned,14010532
Hinjewadi,3,Furnished,Buy,PreOwned,13795570
Hinjewadi,3,Furnished,Buy,PreOwned,14378635
Hinjewadi,3,Furnished,Buy,PreOwned,14214103
Hinjewadi,3,Furnished,Buy,PreOwned,14067555
Hinjewadi,3,Furnished,Buy,PreOwned,14117223
Hinjewadi,3,Furnished,Buy,PreOwned,14207303
Hinjewadi,3,Furnished,Buy,PreOwned,14439399
Hinjewadi,3,Furnished,Buy,PreOwned,14085517
Hinjewadi,3,Furnished,Buy,PreOwned,13215097
Hinjewadi,3,Furnished,Buy,PreOwned,14279026
Hinjewadi,3,Furnished,Buy,PreOwned,14532296
Hinjewadi,3,Non-Furnished,Rent,None,50005
Hinjewadi,3,Non-Furnished,Rent,None,48195
Hinjewadi,3,Non-Furnished,Rent,None,49751
Hinjewadi,3,Non-Furnished,Rent,None,49580
Hinjewadi,3,Non-Furnished,Rent,None,52315
Hinjewadi,3,Non-Furnished,Rent,None,51278
Hinjewadi,3,Non-Furnished,Rent,None,52669
Hinjewadi,3,Non-Furnished,Rent,None,52195
Hinjewadi,3,Non-Furnished,Rent,None,48170
Hinjewadi,3,Non-Furnished,Rent,None,51185
Hinjewadi,3,Non-Furnished,Rent,None,50374
Hinjewadi,3,Non-Furnished,Rent,None,49181
Hinjewadi,3,Non-Furnished,Buy,New,16013281
Hinjewadi,3,Non-Furnished,Buy,New,15483977
Hinjewadi,3,Non-Furnished,Buy,New,14746048
Hinjewadi,3,Non-Furnished,Buy,New,14142786
Hinjewadi,3,Non-Furnished,Buy,New,14572166
Hinjewadi,3,Non-Furnished,Buy,New,14193446
Hinjewadi,3,Non-Furnished,Buy,New,15251969
Hinjewadi,3,Non-Furnished,Buy,New,14842691
Hinjewadi,3,Non-Furnished,Buy,New,14363089
Hinjewadi,3,Non-Furnished,Buy,New,13934171
Hinjewadi,3,Non-Furnished,Buy,New,15064450
Hinjewadi,3,Non-Furnished,Buy,New,14298967
Hinjewadi,3,Non-Furnished,Buy,PreOwned,13059483
Hinjewadi,3,Non-Furnished,Buy,PreOwned,13131952
Hinjewadi,3,Non-Furnished,Buy,PreOwned,12994197
Hinjewadi,3,Non-Furnished,Buy,PreOwned,13552881
Hinjewadi,3,Non-Furnished,Buy,PreOwned,13342826
Hinjewadi,3,Non-Furnished,Buy,PreOwned,13064668
Hinjewadi,3,Non-Furnished,Buy,PreOwned,13518855
Hinjewadi,3,Non-Furnished,Buy,PreOwned,13582929
Hinjewadi,3,Non-Furnished,Buy,PreOwned,13113802
Hinjewadi,3,Non-Furnished,Buy,PreOwned,13176594
Hinjewadi,3,Non-Furnished,Buy,PreOwned,13439855
Hinjewadi,3,Non-Furnished,Buy,PreOwned,13441629
Hinjewadi,4,Furnished,Rent,None,97258
Hinjewadi,4,Furnished,Rent,None,93735
Hinjewadi,4,Furnished,Rent,None,90565
Hinjewadi,4,Furnished,Rent,None,90528
Hinjewadi,4,Furnished,Rent,None,89964
Hinjewadi,4,Furnished,Rent,None,93721
Hinjewadi,4,Furnished,Rent,None,94018
Hinjewadi,4,Furnished,Rent,None,97678
Hinjewadi,4,Furnished,Rent,None,93493
Hinjewadi,4,Furnished,Rent,None,96234
Hinjewadi,4,Furnished,Rent,None,95519
Hinjewadi,4,Furnished,Rent,None,96760
Hinjewadi,4,Furnished,Buy,New,22233767
Hinjewadi,4,Furnished,Buy,New,22305071
Hinjewadi,4,Furnished,Buy,New,22635770
Hinjewadi,4,Furnished,Buy,New,23563786
Hinjewadi,4,Furnished,Buy,New,23178163
Hinjewadi,4,Furnished,Buy,New,21822863
Hinjewadi,4,Furnished,Buy,New,23330625
Hinjewadi,4,Furnished,Buy,New,23485435
Hinjewadi,4,Furnished,Buy,New,22761190
Hinjewadi,4,Furnished,Buy,New,22802616
Hinjewadi,4,Furnished,Buy,New,21399389
Hinjewadi,4,Furnished,Buy,New,21949150
Hinjewadi,4,Furnished,Buy,PreOwned,21702552
Hinjewadi,4,Furnished,Buy,PreOwned,20962808
Hinjewadi,4,Furnished,Buy,PreOwned,21574891
Hinjewadi,4,Furnished,Buy,PreOwned,21249929
Hinjewadi,4,Furnished,Buy,PreOwned,21219119
Hinjewadi,4,Furnished,Buy,PreOwned,20783894
Hinjewadi,4,Furnished,Buy,PreOwned,20872849
Hinjewadi,4,Furnished,Buy,PreOwned,20884277
Hinjewadi,4,Furnished,Buy,PreOwned,21121712
Hinjewadi,4,Furnished,Buy,PreOwned,20288440
Hinjewadi,4,Furnished,Buy,PreOwned,20857375
Hinjewadi,4,Furnished,Buy,PreOwned,21694662
Hinjewadi,4,Non-Furnished,Rent,None,83464
Hinjewadi,4,Non-Furnished,Rent,None,86447
Hinjewadi,4,Non-Furnished,Rent,None,83465
Hinjewadi,4,Non-Furnished,Rent,None,85821
Hinjewadi,4,Non-Furnished,Rent,None,85617
Hinjewadi,4,Non-Furnished,Rent,None,83091
Hinjewadi,4,Non-Furnished,Rent,None,83388
Hinjewadi,4,Non-Furnished,Rent,None,84939
Hinjewadi,4,Non-Furnished,Rent,None,83995
Hinjewadi,4,Non-Furnished,Rent,None,86770
Hinjewadi,4,Non-Furnished,Rent,None,84344
Hinjewadi,4,Non-Furnished,Rent,None,83122
Hinjewadi,4,Non-Furnished,Buy,New,20818994
Hinjewadi,4,Non-Furnished,Buy,New,22679149
Hinjewadi,4,Non-Furnished,Buy,New,21556268
Hinjewadi,4,Non-Furnished,Buy,New,22100574
Hinjewadi,4,Non-Furnished,Buy,New,21340897
Hinjewadi,4,Non-Furnished,Buy,New,22028152
Hinjewadi,4,Non-Furnished,Buy,New,20940055
Hinjewadi,4,Non-Furnished,Buy,New,21065244
Hinjewadi,4,Non-Furnished,Buy,New,21476199
Hinjewadi,4,Non-Furnished,Buy,New,20761942
Hinjewadi,4,Non-Furnished,Buy,New,22538041
Hinjewadi,4,Non-Furnished,Buy,New,22379941
Hinjewadi,4,Non-Furnished,Buy,PreOwned,20068944
Hinjewadi,4,Non-Furnished,Buy,PreOwned,19886884
Hinjewadi,4,Non-Furnished,Buy,PreOwned,19716970
Hinjewadi,4,Non-Furnished,Buy,PreOwned,19760392
Hinjewadi,4,Non-Furnished,Buy,PreOwned,20213510
Hinjewadi,4,Non-Furnished,Buy,PreOwned,20018470
Hinjewadi,4,Non-Furnished,Buy,PreOwned,20363970
Hinjewadi,4,Non-Furnished,Buy,PreOwned,20498692
Hinjewadi,4,Non-Furnished,Buy,PreOwned,20458976
Hinjewadi,4,Non-Furnished,Buy,PreOwned,20586005
Hinjewadi,4,Non-Furnished,Buy,PreOwned,19783014
Hinjewadi,4,Non-Furnished,Buy,PreOwned,19866426
Hinjewadi,5,Furnished,Rent,None,136709
Hinjewadi,5,Furnished,Rent,None,141089
Hinjewadi,5,Furnished,Rent,None,139832
